timestamp,power,power_state,is_phantom_load,is_off,is_on,is_light_use,is_regular_use,time_diff_seconds
2025-06-06 19:06:26.904000+00:00,18.3,phantom load,True,False,True,False,False,900.0
2025-06-06 19:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-06 19:36:26.904000+00:00,18.0,phantom load,True,False,True,False,False,900.0
2025-06-06 19:51:26.904000+00:00,18.0,phantom load,True,False,True,False,False,900.0
2025-06-06 20:06:26.904000+00:00,16.6,phantom load,True,False,True,False,False,900.0
2025-06-06 20:21:26.904000+00:00,18.3,phantom load,True,False,True,False,False,900.0
2025-06-06 20:36:26.904000+00:00,18.1,phantom load,True,False,True,False,False,900.0
2025-06-06 21:06:26.904000+00:00,16.5,phantom load,True,False,True,False,False,1800.0
2025-06-06 21:21:26.904000+00:00,17.1,phantom load,True,False,True,False,False,900.0
2025-06-06 21:36:26.904000+00:00,19.8,phantom load,True,False,True,False,False,900.0
2025-06-06 21:51:26.904000+00:00,17.0,phantom load,True,False,True,False,False,900.0
2025-06-06 22:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-06 22:21:26.904000+00:00,16.7,phantom load,True,False,True,False,False,900.0
2025-06-06 22:36:26.904000+00:00,17.8,phantom load,True,False,True,False,False,900.0
2025-06-06 22:51:26.904000+00:00,18.2,phantom load,True,False,True,False,False,900.0
2025-06-06 23:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-06 23:21:26.904000+00:00,16.1,phantom load,True,False,True,False,False,900.0
2025-06-06 23:36:26.904000+00:00,16.1,phantom load,True,False,True,False,False,900.0
2025-06-06 23:51:26.904000+00:00,17.6,phantom load,True,False,True,False,False,900.0
2025-06-07 00:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 00:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 00:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 00:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 01:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 01:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 01:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 01:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 02:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 02:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 02:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 02:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 03:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 03:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-07 03:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 04:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 04:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 04:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 04:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 05:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-07 05:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 05:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 06:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 06:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 06:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 06:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 07:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 07:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 07:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 07:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 08:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 08:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 08:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 08:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 09:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 09:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 09:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 09:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 10:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 10:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 10:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 10:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 11:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 11:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 11:36:26.904000+00:00,16.0,light use,False,False,True,True,False,900.0
2025-06-07 11:51:26.904000+00:00,16.0,light use,False,False,True,True,False,900.0
2025-06-07 12:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 12:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-07 12:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 13:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 13:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 13:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 13:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 14:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 14:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 14:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 14:51:26.904000+00:00,16.0,light use,False,False,True,True,False,900.0
2025-06-07 15:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 15:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 15:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 15:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 16:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-07 16:36:26.904000+00:00,16.0,light use,False,False,True,True,False,900.0
2025-06-07 16:51:26.904000+00:00,16.0,light use,False,False,True,True,False,900.0
2025-06-07 17:06:26.904000+00:00,16.0,light use,False,False,True,True,False,900.0
2025-06-07 17:21:26.904000+00:00,16.0,light use,False,False,True,True,False,900.0
2025-06-07 17:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 17:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 18:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 18:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-07 18:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 19:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 19:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 19:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 19:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 20:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 20:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 20:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 20:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 21:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 21:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 21:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 21:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 22:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 22:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 22:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 22:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 23:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 23:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 23:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-07 23:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 00:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 00:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 00:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 00:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 01:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 01:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 01:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 01:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 02:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 02:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 02:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 03:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-08 03:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 03:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 03:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 04:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 04:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 04:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 04:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 05:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 05:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 05:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 05:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 06:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 06:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 06:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 06:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 07:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 07:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 07:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 07:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 08:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 08:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 08:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 08:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 09:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 09:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 09:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 09:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 10:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 10:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 10:36:26.904000+00:00,16.0,light use,False,False,True,True,False,900.0
2025-06-08 10:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 11:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-08 11:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 11:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 12:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 12:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 12:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 12:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 13:06:26.904000+00:00,16.0,light use,False,False,True,True,False,900.0
2025-06-08 13:21:26.904000+00:00,18.2,regular use,False,False,True,False,True,900.0
2025-06-08 13:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 13:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 14:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 14:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 14:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 14:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 15:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 15:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 15:36:26.904000+00:00,16.0,light use,False,False,True,True,False,900.0
2025-06-08 16:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-08 16:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-08 16:51:26.904000+00:00,16.0,light use,False,False,True,True,False,900.0
2025-06-08 17:06:26.904000+00:00,16.0,light use,False,False,True,True,False,900.0
2025-06-08 17:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 17:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 17:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 18:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 18:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 18:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 19:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-08 19:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 19:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 19:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 20:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 20:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-08 20:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 21:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 21:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 21:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 21:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 22:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 22:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 22:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 22:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 23:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 23:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 23:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-08 23:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-09 00:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-09 00:21:26.904000+00:00,17.8,phantom load,True,False,True,False,False,900.0
2025-06-09 00:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-09 00:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-09 01:06:26.904000+00:00,19.2,phantom load,True,False,True,False,False,900.0
2025-06-09 01:21:26.904000+00:00,18.9,phantom load,True,False,True,False,False,900.0
2025-06-09 01:36:26.904000+00:00,17.5,phantom load,True,False,True,False,False,900.0
2025-06-09 01:51:26.904000+00:00,18.2,phantom load,True,False,True,False,False,900.0
2025-06-09 02:06:26.904000+00:00,19.7,phantom load,True,False,True,False,False,900.0
2025-06-09 02:21:26.904000+00:00,19.0,phantom load,True,False,True,False,False,900.0
2025-06-09 02:36:26.904000+00:00,16.6,phantom load,True,False,True,False,False,900.0
2025-06-09 02:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-09 03:06:26.904000+00:00,17.2,phantom load,True,False,True,False,False,900.0
2025-06-09 03:21:26.904000+00:00,16.3,phantom load,True,False,True,False,False,900.0
2025-06-09 03:36:26.904000+00:00,17.9,phantom load,True,False,True,False,False,900.0
2025-06-09 03:51:26.904000+00:00,17.6,phantom load,True,False,True,False,False,900.0
2025-06-09 04:06:26.904000+00:00,16.9,phantom load,True,False,True,False,False,900.0
2025-06-09 04:21:26.904000+00:00,17.4,phantom load,True,False,True,False,False,900.0
2025-06-09 04:36:26.904000+00:00,16.7,phantom load,True,False,True,False,False,900.0
2025-06-09 04:51:26.904000+00:00,17.4,phantom load,True,False,True,False,False,900.0
2025-06-09 05:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-09 05:21:26.904000+00:00,18.0,phantom load,True,False,True,False,False,900.0
2025-06-09 05:36:26.904000+00:00,17.6,phantom load,True,False,True,False,False,900.0
2025-06-09 05:51:26.904000+00:00,17.1,phantom load,True,False,True,False,False,900.0
2025-06-09 06:06:26.904000+00:00,17.9,phantom load,True,False,True,False,False,900.0
2025-06-09 06:21:26.904000+00:00,17.8,phantom load,True,False,True,False,False,900.0
2025-06-09 06:36:26.904000+00:00,16.8,phantom load,True,False,True,False,False,900.0
2025-06-09 06:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-09 07:06:26.904000+00:00,16.6,phantom load,True,False,True,False,False,900.0
2025-06-09 07:21:26.904000+00:00,17.5,phantom load,True,False,True,False,False,900.0
2025-06-09 07:36:26.904000+00:00,18.8,phantom load,True,False,True,False,False,900.0
2025-06-09 07:51:26.904000+00:00,17.4,phantom load,True,False,True,False,False,900.0
2025-06-09 08:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-09 08:21:26.904000+00:00,18.2,phantom load,True,False,True,False,False,900.0
2025-06-09 08:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-09 08:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-09 09:06:26.904000+00:00,16.1,phantom load,True,False,True,False,False,900.0
2025-06-09 09:51:26.904000+00:00,21.0,phantom load,True,False,True,False,False,2700.0
2025-06-09 10:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-09 10:36:26.904000+00:00,19.7,phantom load,True,False,True,False,False,1800.0
2025-06-09 10:51:26.904000+00:00,19.1,phantom load,True,False,True,False,False,900.0
2025-06-09 11:06:26.904000+00:00,19.9,phantom load,True,False,True,False,False,900.0
2025-06-09 11:21:26.904000+00:00,19.3,phantom load,True,False,True,False,False,900.0
2025-06-09 11:36:26.904000+00:00,19.6,phantom load,True,False,True,False,False,900.0
2025-06-09 11:51:26.904000+00:00,25.0,phantom load,True,False,True,False,False,900.0
2025-06-09 12:06:26.904000+00:00,17.9,phantom load,True,False,True,False,False,900.0
2025-06-09 12:21:26.904000+00:00,23.3,phantom load,True,False,True,False,False,900.0
2025-06-09 12:36:26.904000+00:00,19.5,phantom load,True,False,True,False,False,900.0
2025-06-09 12:51:26.904000+00:00,19.5,phantom load,True,False,True,False,False,900.0
2025-06-09 13:06:26.904000+00:00,22.3,phantom load,True,False,True,False,False,900.0
2025-06-09 13:21:26.904000+00:00,17.8,phantom load,True,False,True,False,False,900.0
2025-06-09 13:36:26.904000+00:00,19.0,phantom load,True,False,True,False,False,900.0
2025-06-09 13:51:26.904000+00:00,40.3,light use,False,False,True,True,False,900.0
2025-06-09 14:06:26.904000+00:00,19.3,phantom load,True,False,True,False,False,900.0
2025-06-09 14:21:26.904000+00:00,18.6,phantom load,True,False,True,False,False,900.0
2025-06-09 14:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-09 14:51:26.904000+00:00,37.2,light use,False,False,True,True,False,900.0
2025-06-09 15:06:26.904000+00:00,43.8,light use,False,False,True,True,False,900.0
2025-06-09 15:21:26.904000+00:00,16.1,phantom load,True,False,True,False,False,900.0
2025-06-09 15:36:26.904000+00:00,18.5,phantom load,True,False,True,False,False,900.0
2025-06-09 15:51:26.904000+00:00,20.1,phantom load,True,False,True,False,False,900.0
2025-06-09 16:06:26.904000+00:00,16.1,phantom load,True,False,True,False,False,900.0
2025-06-09 16:21:26.904000+00:00,16.4,phantom load,True,False,True,False,False,900.0
2025-06-09 16:36:26.904000+00:00,18.2,phantom load,True,False,True,False,False,900.0
2025-06-09 17:06:26.904000+00:00,20.8,phantom load,True,False,True,False,False,1800.0
2025-06-09 17:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-09 17:36:26.904000+00:00,18.9,phantom load,True,False,True,False,False,900.0
2025-06-09 17:51:26.904000+00:00,17.4,phantom load,True,False,True,False,False,900.0
2025-06-09 18:06:26.904000+00:00,20.0,phantom load,True,False,True,False,False,900.0
2025-06-09 18:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-09 18:36:26.904000+00:00,16.4,phantom load,True,False,True,False,False,900.0
2025-06-09 18:51:26.904000+00:00,21.1,phantom load,True,False,True,False,False,900.0
2025-06-09 19:06:26.904000+00:00,18.0,phantom load,True,False,True,False,False,900.0
2025-06-09 19:21:26.904000+00:00,19.5,phantom load,True,False,True,False,False,900.0
2025-06-09 19:51:26.904000+00:00,16.7,phantom load,True,False,True,False,False,1800.0
2025-06-09 20:06:26.904000+00:00,17.6,phantom load,True,False,True,False,False,900.0
2025-06-09 20:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-09 20:36:26.904000+00:00,23.6,phantom load,True,False,True,False,False,900.0
2025-06-09 20:51:26.904000+00:00,16.5,phantom load,True,False,True,False,False,900.0
2025-06-09 21:21:26.904000+00:00,18.5,phantom load,True,False,True,False,False,1800.0
2025-06-09 21:36:26.904000+00:00,18.8,phantom load,True,False,True,False,False,900.0
2025-06-09 21:51:26.904000+00:00,21.2,phantom load,True,False,True,False,False,900.0
2025-06-09 22:06:26.904000+00:00,17.0,phantom load,True,False,True,False,False,900.0
2025-06-09 22:21:26.904000+00:00,18.1,phantom load,True,False,True,False,False,900.0
2025-06-09 22:36:26.904000+00:00,17.4,phantom load,True,False,True,False,False,900.0
2025-06-09 22:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-09 23:06:26.904000+00:00,18.7,phantom load,True,False,True,False,False,900.0
2025-06-09 23:21:26.904000+00:00,17.2,phantom load,True,False,True,False,False,900.0
2025-06-09 23:36:26.904000+00:00,18.0,phantom load,True,False,True,False,False,900.0
2025-06-09 23:51:26.904000+00:00,17.0,phantom load,True,False,True,False,False,900.0
2025-06-10 00:06:26.904000+00:00,20.1,phantom load,True,False,True,False,False,900.0
2025-06-10 00:21:26.904000+00:00,20.8,phantom load,True,False,True,False,False,900.0
2025-06-10 00:36:26.904000+00:00,16.3,phantom load,True,False,True,False,False,900.0
2025-06-10 00:51:26.904000+00:00,17.2,phantom load,True,False,True,False,False,900.0
2025-06-10 01:06:26.904000+00:00,20.3,phantom load,True,False,True,False,False,900.0
2025-06-10 01:21:26.904000+00:00,18.8,phantom load,True,False,True,False,False,900.0
2025-06-10 01:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-10 02:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,1800.0
2025-06-10 02:51:26.904000+00:00,20.1,phantom load,True,False,True,False,False,1800.0
2025-06-10 03:06:26.904000+00:00,17.7,phantom load,True,False,True,False,False,900.0
2025-06-10 03:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-10 03:36:26.904000+00:00,19.0,phantom load,True,False,True,False,False,900.0
2025-06-10 03:51:26.904000+00:00,21.9,phantom load,True,False,True,False,False,900.0
2025-06-10 04:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-10 04:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-10 04:36:26.904000+00:00,16.6,phantom load,True,False,True,False,False,900.0
2025-06-10 04:51:26.904000+00:00,23.7,phantom load,True,False,True,False,False,900.0
2025-06-10 05:06:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-10 05:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-10 05:36:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-10 05:51:26.904000+00:00,20.2,phantom load,True,False,True,False,False,900.0
2025-06-10 06:06:26.904000+00:00,17.7,phantom load,True,False,True,False,False,900.0
2025-06-10 06:21:26.904000+00:00,20.4,phantom load,True,False,True,False,False,900.0
2025-06-10 06:36:26.904000+00:00,17.0,phantom load,True,False,True,False,False,900.0
2025-06-10 06:51:26.904000+00:00,19.9,phantom load,True,False,True,False,False,900.0
2025-06-10 07:06:26.904000+00:00,16.8,phantom load,True,False,True,False,False,900.0
2025-06-10 07:21:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-10 07:36:26.904000+00:00,17.3,phantom load,True,False,True,False,False,900.0
2025-06-10 07:51:26.904000+00:00,21.4,phantom load,True,False,True,False,False,900.0
2025-06-10 08:06:26.904000+00:00,17.3,phantom load,True,False,True,False,False,900.0
2025-06-10 08:21:26.904000+00:00,21.2,phantom load,True,False,True,False,False,900.0
2025-06-10 08:36:26.904000+00:00,21.3,phantom load,True,False,True,False,False,900.0
2025-06-10 08:51:26.904000+00:00,16.0,phantom load,True,False,True,False,False,900.0
2025-06-10 09:06:26.904000+00:00,18.7,phantom load,True,False,True,False,False,900.0
